x,y,theta,speed,accel,dist,energy,theta_map
11.485003482800323,-65.46476664874173,0.0239546567581909,8.90983143,-0.9962965,0.6382109281034469,5.0581065577266235,-0.3774478
11.640408895566788,-65.04605737580164,0.0203161883758304,8.86445037,-0.991209,0.11852932098447398,4.80473747367143,-0.3484567
11.845588893158832,-64.45911509405946,0.0094124006072145,8.819069310000001,-0.9610767,0.21705758494584604,4.629923329573115,-0.3323991
12.007047604098103,-63.95459165428909,0.0010048934080016,8.77484376,-0.9401392,0.2412114406374742,4.500776921769448,-0.3155393
12.131626602155674,-63.53315263596943,0.0015490115843876,8.73136485,-0.9354693,0.1819020637443423,4.448303729755452,-0.2982461
12.270318879200977,-63.02695469650721,0.0069262718593462,8.68788603,-0.9065966,0.20084071301216713,4.2818223280943934,-0.2804403
12.399735211243769,-62.52114570169548,0.0150846517119619,8.64554049,-0.8843247,0.21653650101985894,4.148347770391435,-0.2620196
12.522617061585578,-62.01638126321784,0.0248318309733942,8.60403438,-0.880069,0.23230365746214218,4.099033488994657,-0.2433785
12.639670347034484,-61.51265230155599,0.0288447077851854,8.56252836,-0.8506093,0.25020022810041187,3.933452511270279,-0.2245175
12.73168167746024,-61.09354015461236,0.0275429751473881,8.52221961,-0.8322631,0.18139138388898504,3.821127454022918,-0.2051479
12.81716256773947,-60.67490158890088,0.0233754134385633,8.48259477,-0.8283844,0.11725073548191435,3.776411689864265,-0.185634
12.922787462714403,-60.088947745782846,0.0131613132544272,8.44297002,-0.7538737,0.2044288493425869,3.4122473583141604,-0.1661422
12.998057583638182,-59.586575008337846,0.0068110489766882,8.40674709,-0.7306498,0.20966587880419027,3.2775413452473714,-0.1463082
13.05078434567812,-59.168307235556114,0.0105573971991573,8.371490399999999,-0.7275792,0.1357019390159504,3.234212338996743,-0.1264338
13.103766305128143,-58.66738645559045,0.0200392370645875,8.33623371,-0.5206,0.13893890269391473,2.2930078036443597,-0.1068264
13.15416544631282,-58.0845670311094,0.0279147530392156,8.310915,-0.5021032,0.21447311349340545,2.1749779779384277,-0.0867316
13.182537640236603,-57.66909266882681,0.0284411453744606,8.28642249,-0.5006213,0.1364810477063225,2.131982768675652,-0.0648716
13.210261188962829,-57.0886122747689,0.0212208357705755,8.26193007,-0.2128323,0.2117128531871652,0.8908335374546393,-0.0415153
13.220799343179534,-56.59196038831215,0.0142932290343524,8.25149538,-0.2094819,0.20996284563322823,0.8534526917370644,-0.0174359
13.218981543924295,-56.17886331060895,0.0086969023019533,8.241212070000001,-0.2092207,0.1305093105382663,0.8297819118316113,0.005896
13.204692815912852,-55.68405175048398,0.0085825413088448,8.23092876,0.0639288,0.12123848221817358,-0.24663786936785562,0.0281691
13.174485876840128,-55.10806684921043,0.0184529157865246,8.23407228,0.0739284,0.19222710386143127,-0.27656900341822743,0.0491781
13.140125364693926,-54.61519561520175,0.029153539035827,8.23770594,0.073961,0.18549283886247903,-0.2681580899984624,0.0700795
13.090497835771387,-54.04090663507123,0.0276623242049294,8.24133969,0.327015,0.2532246821503087,-1.1479204148622202,0.0909275
13.038663145543318,-53.5494754588844,0.0221586074485349,8.25738669,0.3634507,0.25163966727785225,-1.2382479122124017,0.1110591
12.976170869070684,-53.05907557680785,0.0148970532742854,8.27518518,0.3642333,0.24562809042374598,-1.2011037537025206,0.1310847
12.901444885378334,-52.56993358023752,0.007968641206195,8.29298367,0.6016568,0.2353404665040602,-1.918276099351939,0.1510843
12.815751163598652,-52.08201219767398,0.0112536952640251,8.322300629999999,0.6753332,0.23153304460043048,-2.0879549728835416,0.1704479
12.721352348904162,-51.59488699463338,0.0207426074629436,8.35508511,0.6779883,0.22643660989660286,-2.0232705651742413,0.1893295
12.63776212182613,-51.18904799905535,0.0291950212213196,8.38786959,0.9042514,0.14371242192482178,-2.601271456894188,0.2078447
12.512755312110745,-50.62099644539371,0.0254951037074548,8.43139674,1.01005,0.2197275777559224,-2.80855040993032,0.2256713
12.455980399077088,-50.37764614831334,0.0195405840213037,8.43139674,1.01005,0.07999723226502581,-2.8832563482010185,0.2424878
12.278608788297744,-49.643877610082335,0.0255942501987632,8.52810822,1.2237985,0.2269349286378818,-3.141282237732529,0.2583978
12.146014835151842,-49.1572692643207,0.0288071580382536,8.58600225,1.3357793,0.22951665387593936,-3.3022256951893945,0.273521
12.007697646957764,-48.66984643817669,0.0281765494385428,8.64875133,1.3455061,0.23597162094133964,-3.1938148747681674,0.287653
11.86111557419065,-48.18207857560107,0.0183053311599607,8.7115005,1.5128028,0.24690831793621024,-3.441998828100573,0.3007785
11.705666700839275,-47.6939666156893,0.0141076255105133,8.78151627,1.6011573,0.25726568960744817,-3.513366167588352,0.3132365
11.569178710901165,-47.28676302838584,0.0145189943917952,8.855018190000001,1.6145033,0.19231914483493875,-3.423254753090136,0.325463
11.397846264338748,-46.79721381159585,0.016048618036201,8.92852011,1.7350487,0.20930785339329586,-3.5505382146840674,0.3373978
