1.2848109,16.5629404,3.0535261,13.9846327
1.2716202,16.4135440,3.0535295,13.9944100
1.2584300,16.2641472,3.0535329,14.0041873
1.2452403,16.1147501,3.0535366,14.0139647
1.2320511,15.9653528,3.0535404,14.0237420
1.2188626,15.8159554,3.0535444,14.0335193
1.2056745,15.6665569,3.0535485,14.0430809
1.1924869,15.5171571,3.0535528,14.0523657
1.1793001,15.3677576,3.0535573,14.0616504
1.1661139,15.2183586,3.0535619,14.0709351
1.1529286,15.0689603,3.0535666,14.0802198
1.1397440,14.9195627,3.0535715,14.0895045
1.1265602,14.7701661,3.0535766,14.0987892
1.1133774,14.6207704,3.0535818,14.1080739
1.1001954,14.4713759,3.0535872,14.1173586
1.0870143,14.3219827,3.0535927,14.1266433
1.0738342,14.1725910,3.0535984,14.1359280
1.0606551,14.0232007,3.0536042,14.1452127
1.0474771,13.8738122,3.0536102,14.1544974
1.0343001,13.7244255,3.0536163,14.1637821
1.0211221,13.5750164,3.0536226,14.1726510
1.0079450,13.4256068,3.0536290,14.1814737
0.9947691,13.2761992,3.0536356,14.1902964
0.9815944,13.1267940,3.0536423,14.1991190
0.9684209,12.9773911,3.0536492,14.2079417
0.9552486,12.8279908,3.0536562,14.2167644
0.9420777,12.6785930,3.0536633,14.2255870
0.9289081,12.5291980,3.0536706,14.2344097
0.9157398,12.3798058,3.0536781,14.2432324
0.9025729,12.2304165,3.0536856,14.2520550
0.8894075,12.0810302,3.0536933,14.2608777
0.8762435,11.9316471,3.0537012,14.2697004
0.8630810,11.7822673,3.0537092,14.2785231
0.8499184,11.6328737,3.0537173,14.2871875
0.8367548,11.4834534,3.0537256,14.2955762
0.8235927,11.3340368,3.0537340,14.3039649
0.8104323,11.1846238,3.0537426,14.3123536
0.7972734,11.0352145,3.0537512,14.3207423
0.7841163,10.8858090,3.0537600,14.3291310
0.7709607,10.7364075,3.0537689,14.3375197
0.7578069,10.5870098,3.0537780,14.3459084
0.7446548,10.4376163,3.0537872,14.3542971
0.7315045,10.2882269,3.0537965,14.3626858
0.7183560,10.1388416,3.0538059,14.3710745
0.7052093,9.9894607,3.0538155,14.3794632
0.6920644,9.8400842,3.0538252,14.3878519
0.6789213,9.6907122,3.0538350,14.3962406
0.6657756,9.5412926,3.0538450,14.4042891
0.6526309,9.3918672,3.0538551,14.4122696
0.6394881,9.2424465,3.0538652,14.4202502
0.6263472,9.0930305,3.0538755,14.4282307
0.6132084,8.9436193,3.0538859,14.4362113
0.6000715,8.7942128,3.0538964,14.4441919
0.5869366,8.6448112,3.0539070,14.4521724
0.5738038,8.4954145,3.0539177,14.4601530
0.5606730,8.3460228,3.0539285,14.4681335
0.5475443,8.1966360,3.0539394,14.4761141
0.5344177,8.0472543,3.0539504,14.4840947
0.5212933,7.8978776,3.0539615,14.4920752
0.5081709,7.7485061,3.0539728,14.5000558
0.4950488,7.5991178,3.0539841,14.5079178
0.4819245,7.4496854,3.0539956,14.5155140
0.4688024,7.3002581,3.0540071,14.5231102
0.4556825,7.1508362,3.0540188,14.5307064
0.4425648,7.0014194,3.0540305,14.5383026
0.4294494,6.8520079,3.0540424,14.5458987
0.4163362,6.7026017,3.0540544,14.5534949
0.4032253,6.5532008,3.0540665,14.5610911
0.3901167,6.4038051,3.0540787,14.5686873
0.3770104,6.2544147,3.0540910,14.5762835
0.3639064,6.1050296,3.0541034,14.5838797
0.3508048,5.9556498,3.0541159,14.5914758
0.3377055,5.8062753,3.0541285,14.5990720
0.3246086,5.6569061,3.0541412,14.6066682
0.3115090,5.5074848,3.0541540,14.6139783
0.2984105,5.3580536,3.0541669,14.6212120
0.2853144,5.2086275,3.0541797,14.6284457
0.2722207,5.0592067,3.0541926,14.6356794
0.2591294,4.9097911,3.0542054,14.6429131
0.2460404,4.7603806,3.0542183,14.6501468
0.2329539,4.6109751,3.0542312,14.6573805
0.2198697,4.4615747,3.0542441,14.6646142
0.2067879,4.3121793,3.0542570,14.6718479
0.1937085,4.1627889,3.0542699,14.6790817
0.1806315,4.0134034,3.0542829,14.6863154
0.1675568,3.8640228,3.0542958,14.6935491
0.1544845,3.7146470,3.0543088,14.7007828
0.1414131,3.5652580,3.0543218,14.7079217
0.1283398,3.4158267,3.0543350,14.7148131
0.1152690,3.2664000,3.0543485,14.7217045
0.1022007,3.1169779,3.0543622,14.7285959
0.0891348,2.9675603,3.0543762,14.7354874
0.0760714,2.8181469,3.0543905,14.7423788
0.0630106,2.6687379,3.0544050,14.7492702
0.0499523,2.5193329,3.0544198,14.7561616
0.0368967,2.3699321,3.0544348,14.7630530
0.0238436,2.2205351,3.0544502,14.7699445
0.0107933,2.0711420,3.0544658,14.7768359
-0.0022544,1.9217527,3.0544816,14.7837273
-0.0152993,1.7723670,3.0544977,14.7906187
-0.0283415,1.6229848,3.0545141,14.7975102
-0.0413841,1.4735698,3.0545305,14.8041521
-0.0544250,1.3241472,3.0545461,14.8107198
-0.0674632,1.1747278,3.0545609,14.8172875
-0.0804991,1.0253114,3.0545750,14.8238552
-0.0935326,0.8758979,3.0545884,14.8304229
-0.1065639,0.7264871,3.0546009,14.8369906
-0.1195932,0.5770788,3.0546127,14.8435583
-0.1326205,0.4276728,3.0546237,14.8501260
-0.1456461,0.2782692,3.0546340,14.8566937
-0.1586700,0.1288676,3.0546435,14.8632614
-0.1716923,-0.0205321,3.0546523,14.8698291
-0.1847132,-0.1699300,3.0546602,14.8763968
-0.1977329,-0.3193263,3.0546674,14.8829645
-0.2107518,-0.4687259,3.0546742,14.8894243
-0.2237704,-0.6181377,3.0546864,14.8955898
-0.2367865,-0.7675486,3.0547064,14.9017553
-0.2497990,-0.9169587,3.0547342,14.9079208
-0.2628066,-1.0663685,3.0547697,14.9140863
-0.2758084,-1.2157782,3.0548129,14.9202518
-0.2888030,-1.3651881,3.0548640,14.9264173
-0.3017894,-1.5145986,3.0549228,14.9325828
-0.3147665,-1.6640099,3.0549893,14.9387483
-0.3277331,-1.8134224,3.0550636,14.9449138
-0.3406880,-1.9628363,3.0551457,14.9510793
-0.3536301,-2.1122520,3.0552356,14.9572447
-0.3665583,-2.2616697,3.0553331,14.9634102
-0.3794715,-2.4110898,3.0554385,14.9695757
-0.3923673,-2.5605042,3.0555613,14.9726556
-0.4052418,-2.7099192,3.0557236,14.9748030
-0.4180891,-2.8593378,3.0559265,14.9769504
-0.4309031,-3.0087604,3.0561699,14.9790978
-0.4436779,-3.1581877,3.0564538,14.9812451
-0.4564073,-3.3076200,3.0567781,14.9833925
-0.4690854,-3.4570579,3.0571430,14.9855399
-0.4817059,-3.6065019,3.0575484,14.9876873
-0.4942630,-3.7559524,3.0579943,14.9898347
-0.5067505,-3.9054100,3.0584806,14.9919821
-0.5191624,-4.0548751,3.0590075,14.9941294
-0.5314926,-4.2043482,3.0595748,14.9962768
-0.5437351,-4.3538299,3.0601827,14.9984242
-0.5558835,-4.5033163,3.0608307,14.9999995
-0.5679316,-4.6528007,3.0615126,14.9999995
-0.5798754,-4.8022946,3.0622262,14.9999995
-0.5917104,-4.9517985,3.0629713,14.9999995
-0.6034316,-5.1013123,3.0637481,14.9999995
-0.6150344,-5.2508365,3.0645565,14.9999996
-0.6265140,-5.4003712,3.0653965,14.9999996
-0.6378657,-5.5499165,3.0662681,14.9999996
-0.6490848,-5.6994728,3.0671714,14.9999996
-0.6601665,-5.8490402,3.0681062,14.9999996
-0.6711061,-5.9986190,3.0690727,14.9999996
-0.6818988,-6.1482093,3.0700708,14.9999996
-0.6925398,-6.2978114,3.0711005,14.9999997
-0.7030246,-6.4474254,3.0721618,14.9999997
-0.7133476,-6.5970394,3.0732475,14.9999997
-0.7235075,-6.7466619,3.0743408,14.9999997
-0.7335033,-6.8962965,3.0754410,14.9999997
-0.7433340,-7.0459433,3.0765481,14.9999998
-0.7529986,-7.1956023,3.0776622,14.9999998
-0.7624961,-7.3452735,3.0787833,14.9999998
-0.7718253,-7.4949568,3.0799113,14.9999998
-0.7809853,-7.6446521,3.0810462,14.9999999
-0.7899749,-7.7943596,3.0821880,14.9999999
-0.7987932,-7.9440792,3.0833368,14.9999999
-0.8074391,-8.0938108,3.0844925,14.9999999
-0.8159116,-8.2435544,3.0856552,15.0000000
-0.8242095,-8.3933100,3.0868248,15.0000000
-0.8323314,-8.5430688,3.0880011,15.0000000
-0.8402756,-8.6928142,3.0891827,14.9999999
-0.8480425,-8.8425715,3.0903691,14.9999999
-0.8556316,-8.9923407,3.0915603,14.9999998
-0.8630420,-9.1421218,3.0927563,14.9999997
-0.8702731,-9.2919148,3.0939572,14.9999997
-0.8773240,-9.4417196,3.0951628,14.9999996
-0.8841942,-9.5915363,3.0963733,14.9999995
-0.8908828,-9.7413648,3.0975886,14.9999995
-0.8973891,-9.8912051,3.0988086,14.9999994
-0.9037124,-10.0410571,3.1000335,14.9999994
-0.9098520,-10.1909209,3.1012632,14.9999993
-0.9158071,-10.3407964,3.1024976,14.9999992
-0.9215769,-10.4906835,3.1037369,14.9999992
-0.9271589,-10.6405399,3.1049910,14.9962265
-0.9325497,-10.7903938,3.1062856,14.9912072
-0.9377434,-10.9402592,3.1076219,14.9861880
-0.9427340,-11.0901358,3.1089999,14.9811687
-0.9475150,-11.2400237,3.1104196,14.9761494
-0.9520802,-11.3899226,3.1118810,14.9711301
-0.9564233,-11.5398324,3.1133841,14.9661108
-0.9605381,-11.6897531,3.1149289,14.9610915
-0.9644183,-11.8396845,3.1165154,14.9560722
-0.9680576,-11.9896264,3.1181436,14.9510529
-0.9714497,-12.1395788,3.1198135,14.9460336
-0.9745884,-12.2895415,3.1215252,14.9410144
-0.9774674,-12.4395144,3.1232784,14.9359951
-0.9800801,-12.5894826,3.1250740,14.9199281
-0.9824187,-12.7394134,3.1269298,14.8686960
-0.9844740,-12.8893533,3.1288542,14.8174640
-0.9862356,-13.0393015,3.1308472,14.7662319
-0.9876933,-13.1892573,3.1329088,14.7149998
-0.9888367,-13.3392201,3.1350391,14.6637677
-0.9896555,-13.4891889,3.1372379,14.6125357
-0.9901394,-13.6391633,3.1395055,14.5613036
-0.9902781,-13.7891423,-3.1413436,14.5100715
-0.9900613,-13.9391254,-3.1389388,14.4588394
-0.9894786,-14.0891117,-3.1364652,14.4076074
-0.9885197,-14.2391005,-3.1339231,14.3563753
-0.9871744,-14.3890912,-3.1313123,14.3051432
-0.9854322,-14.5390829,-3.1286328,14.2539112
-0.9832842,-14.6890189,-3.1258948,14.1955333
-0.9807232,-14.8389325,-3.1231222,14.1343891
-0.9777440,-14.9888444,-3.1203160,14.0732449
-0.9743414,-15.1387536,-3.1174762,14.0121008
-0.9705104,-15.2886590,-3.1146027,13.9509566
-0.9662460,-15.4385594,-3.1116956,13.8898124
-0.9615430,-15.5884538,-3.1087548,13.8286682
-0.9563965,-15.7383412,-3.1057804,13.7675240
-0.9508014,-15.8882205,-3.1027723,13.7063798
-0.9447526,-16.0380906,-3.0997306,13.6452356
-0.9382451,-16.1879504,-3.0966553,13.5840915
-0.9312737,-16.3377988,-3.0935463,13.5229473
-0.9238335,-16.4876349,-3.0904038,13.4618031
-0.9159210,-16.6374289,-3.0872285,13.4010516
-0.9075367,-16.7870913,-3.0840274,13.3419133
-0.8986709,-16.9367376,-3.0808007,13.2827750
-0.8893195,-17.0863661,-3.0775484,13.2236368
-0.8794788,-17.2359753,-3.0742704,13.1644985
-0.8691450,-17.3855638,-3.0709668,13.1053602
-0.8583143,-17.5351300,-3.0676375,13.0462220
-0.8469827,-17.6846722,-3.0642825,12.9870837
-0.8351465,-17.8341891,-3.0609018,12.9279454
-0.8228018,-17.9836790,-3.0574955,12.8688072
-0.8099447,-18.1331403,-3.0540635,12.8096689
-0.7965716,-18.2825717,-3.0506059,12.7505306
-0.7826785,-18.4319714,-3.0471226,12.6913924
-0.7682615,-18.5813380,-3.0436137,12.6322541
-0.7533327,-18.7305161,-3.0400860,12.5736486
-0.7378835,-18.8795779,-3.0365489,12.5153208
-0.7219044,-19.0286022,-3.0330014,12.4569929
-0.7053939,-19.1775874,-3.0294434,12.3986651
-0.6883504,-19.3265321,-3.0258749,12.3403372
-0.6707724,-19.4754348,-3.0222960,12.2820094
-0.6526584,-19.6242939,-3.0187067,12.2236815
-0.6340067,-19.7731081,-3.0151069,12.1653537
-0.6148159,-19.9218758,-3.0114967,12.1070258
-0.5950844,-20.0705955,-3.0078761,12.0486980
-0.5748107,-20.2192657,-3.0042450,11.9903701
-0.5539931,-20.3678850,-3.0006035,11.9320422
-0.5326302,-20.5164518,-2.9969517,11.8737144
-0.5107256,-20.6649302,-2.9932903,11.8154640
-0.4883221,-20.8130359,-2.9896394,11.7579275
-0.4653748,-20.9610854,-2.9859999,11.7003909
-0.4418853,-21.1090780,-2.9823719,11.6428544
-0.4178553,-21.2570127,-2.9787552,11.5853179
-0.3932864,-21.4048886,-2.9751500,11.5277814
-0.3681805,-21.5527046,-2.9715562,11.4702449
-0.3425390,-21.7004599,-2.9679739,11.4127083
-0.3163638,-21.8481535,-2.9644030,11.3551718
-0.2896564,-21.9957846,-2.9608435,11.2976353
-0.2624186,-22.1433521,-2.9572954,11.2400988
-0.2346521,-22.2908551,-2.9537588,11.1825623
-0.2063584,-22.4382927,-2.9502335,11.1250257
-0.1775394,-22.5856639,-2.9467197,11.0674892
-0.1481987,-22.7329559,-2.9432061,11.0103902
-0.1183330,-22.8801591,-2.9396255,10.9537182
-0.0879319,-23.0272664,-2.9359658,10.8970462
-0.0569870,-23.1742593,-2.9322258,10.8403742
-0.0254898,-23.3211191,-2.9284043,10.7837022
0.0065681,-23.4678271,-2.9245003,10.7270302
0.0391951,-23.6143648,-2.9205125,10.6703583
0.0723996,-23.7607134,-2.9164397,10.6136863
0.1061901,-23.9068543,-2.9122804,10.5570143
0.1405749,-24.0527689,-2.9080334,10.5003423
0.1755625,-24.1984385,-2.9036973,10.4436703
0.2111613,-24.3438446,-2.8992707,10.3869983
0.2473798,-24.4889683,-2.8947520,10.3303263
0.2842262,-24.6337912,-2.8901398,10.2736543
0.3221855,-24.7801180,-2.8854004,10.2176671
0.3608440,-24.9262752,-2.8806228,10.1617458
0.4001553,-25.0720696,-2.8758116,10.1058245
0.4401185,-25.2174844,-2.8709652,10.0499033
0.4807325,-25.3625026,-2.8660820,9.9939820
0.5219961,-25.5071071,-2.8611607,9.9380607
0.5639083,-25.6512809,-2.8561994,9.8821395
0.6064680,-25.7950070,-2.8511968,9.8262182
0.6496741,-25.9382684,-2.8461511,9.7702969
0.6935256,-26.0810482,-2.8410607,9.7143756
0.7380213,-26.2233292,-2.8359239,9.6584544
0.7831602,-26.3650946,-2.8307390,9.6025331
0.8289413,-26.5063273,-2.8255042,9.5466118
0.8760304,-26.6490141,-2.8201452,9.4910509
0.9244436,-26.7930873,-2.8146785,9.4358447
0.9735315,-26.9365585,-2.8091803,9.3806386
1.0232923,-27.0794197,-2.8036499,9.3254324
1.0737244,-27.2216630,-2.7980866,9.2702262
1.1248259,-27.3632806,-2.7924894,9.2150200
1.1765953,-27.5042646,-2.7868577,9.1598139
1.2290307,-27.6446070,-2.7811906,9.1046077
1.2821304,-27.7843001,-2.7754874,9.0494015
1.3358927,-27.9233358,-2.7697471,8.9941953
1.3903159,-28.0617063,-2.7639690,8.9389891
1.4453983,-28.1994038,-2.7581523,8.8837830
1.5011381,-28.3364203,-2.7522960,8.8285768
1.5583511,-28.4747076,-2.7463122,8.7733028
1.6171942,-28.6145297,-2.7401728,8.7179507
1.6767464,-28.7536303,-2.7339741,8.6625987
1.7370167,-28.8920197,-2.7277177,8.6072466
1.7980140,-29.0297083,-2.7214055,8.5518946
1.8597473,-29.1667064,-2.7150390,8.4965425
1.9222257,-29.3030245,-2.7086203,8.4411905
1.9854580,-29.4386727,-2.7021512,8.3858384
2.0494532,-29.5736617,-2.6956336,8.3304863
2.1142202,-29.7080015,-2.6890697,8.2751343
2.1797682,-29.8417028,-2.6824614,8.2197822
2.2461059,-29.9747757,-2.6758110,8.1644302
2.3132424,-30.1072306,-2.6691207,8.1090781
2.3817612,-30.2401804,-2.6622975,8.0533605
2.4512606,-30.3727769,-2.6553139,7.9975614
2.5216498,-30.5047968,-2.6481858,7.9417623
2.5929637,-30.6362629,-2.6409190,7.8859633
2.6652374,-30.7671980,-2.6335196,7.8301642
2.7385059,-30.8976251,-2.6259938,7.7743652
2.8128043,-31.0275670,-2.6183483,7.7185661
2.8881676,-31.1570465,-2.6105899,7.6627671
2.9646309,-31.2860865,-2.6027258,7.6069680
3.0422291,-31.4147097,-2.5947631,7.5511690
3.1209974,-31.5429392,-2.5867094,7.4953699
3.2009707,-31.6707977,-2.5785723,7.4395708
3.2813246,-31.7969703,-2.5704347,7.3837607
3.3608937,-31.9196917,-2.5622429,7.3279247
3.4417290,-32.0421152,-2.5537436,7.2720887
3.5238990,-32.1642496,-2.5449487,7.2162527
3.6074720,-32.2861036,-2.5358707,7.1604167
3.6925165,-32.4076860,-2.5265231,7.1045806
3.7791008,-32.5290054,-2.5169194,7.0487446
3.8672935,-32.6500706,-2.5070742,6.9929086
3.9571629,-32.7708903,-2.4970022,6.9370726
4.0487773,-32.8914732,-2.4867187,6.8812366
4.1422054,-33.0118282,-2.4762393,6.8254006
4.2375153,-33.1319638,-2.4655798,6.7695645
4.3347756,-33.2518889,-2.4547566,6.7137285
4.4312488,-33.3682647,-2.4440869,6.6580297
4.5237298,-33.4774800,-2.4338281,6.6026165
4.6179945,-33.5864860,-2.4233197,6.5472034
4.7140882,-33.6952485,-2.4125698,6.4917902
4.8120559,-33.8037329,-2.4015868,6.4363771
4.9119428,-33.9119050,-2.3903795,6.3809640
5.0137940,-34.0197302,-2.3789566,6.3255508
5.1176546,-34.1271743,-2.3673272,6.2701377
5.2235697,-34.2342026,-2.3555007,6.2147245
5.3315844,-34.3407810,-2.3434863,6.1593114
5.4417439,-34.4468748,-2.3312938,6.1038983
5.5540932,-34.5524498,-2.3189330,6.0484851
5.6686775,-34.6574715,-2.3064138,5.9930720
5.7855419,-34.7619055,-2.2937464,5.9376588
5.9034156,-34.8645858,-2.2810829,5.8825522
6.0141718,-34.9587155,-2.2693809,5.8295973
6.1268175,-35.0522057,-2.2577025,5.7766424
6.2412827,-35.1449705,-2.2460245,5.7236875
6.3574975,-35.2369241,-2.2343246,5.6707326
6.4753919,-35.3279806,-2.2225809,5.6177776
6.5948959,-35.4180540,-2.2107719,5.5648227
6.7159397,-35.5070586,-2.1988763,5.5118678
6.8384531,-35.5949082,-2.1868732,5.4589129
6.9623663,-35.6815172,-2.1747416,5.4059580
7.0876093,-35.7667996,-2.1624603,5.3530031
7.2141121,-35.8506695,-2.1500083,5.3000482
7.3418049,-35.9330410,-2.1373641,5.2470933
7.4706175,-36.0138282,-2.1245060,5.1941383
7.6004801,-36.0929452,-2.1114120,5.1411834
7.7313227,-36.1703062,-2.0980592,5.0882285
7.8640930,-36.2464003,-2.0843489,5.0399565
7.9985154,-36.3209918,-2.0704185,4.9953602
8.1337158,-36.3935584,-2.0563459,4.9507639
8.2696136,-36.4640405,-2.0421084,4.9061676
8.4061284,-36.5323785,-2.0276829,4.8615712
8.5431796,-36.5985126,-2.0130455,4.8169749
8.6806868,-36.6623832,-1.9981718,4.7723786
8.8185693,-36.7239307,-1.9830366,4.7277823
8.9567467,-36.7830953,-1.9676138,4.6831860
9.0951384,-36.8398175,-1.9518765,4.6385897
9.2336641,-36.8940375,-1.9357966,4.5939934
9.3722430,-36.9456957,-1.9193451,4.5493970
9.5107947,-36.9947324,-1.9024917,4.5048007
9.6492387,-37.0410880,-1.8852051,4.4602044
9.7874945,-37.0847028,-1.8674523,4.4156081
9.9290280,-37.1265299,-1.8487251,4.3699865
10.0837438,-37.1689230,-1.8276211,4.3204331
10.2378795,-37.2076296,-1.8058936,4.2708797
10.3913031,-37.2425784,-1.7834845,4.2213263
10.5438823,-37.2736980,-1.7603327,4.1717729
10.6954850,-37.3009171,-1.7363741,4.1222195
10.8459789,-37.3241643,-1.7115415,4.0726661
10.9952320,-37.3433683,-1.6857646,4.0231128
11.1431121,-37.3584578,-1.6589700,3.9735594
11.2894869,-37.3693614,-1.6310819,3.9240060
11.4342243,-37.3760078,-1.6020220,3.8744526
11.5771922,-37.3783257,-1.5717104,3.8248992
11.7182584,-37.3762437,-1.5400666,3.7753458
11.8572906,-37.3696905,-1.5070104,3.7257924
12.0057496,-37.3574408,-1.4696921,3.7090186
12.1608275,-37.3385654,-1.4295188,3.7188312
12.3129907,-37.3137871,-1.3891159,3.7286438
12.4622731,-37.2832323,-1.3486193,3.7384564
12.6087082,-37.2470273,-1.3081667,3.7482690
12.7523299,-37.2052988,-1.2678953,3.7580816
12.8931718,-37.1581731,-1.2279389,3.7678942
13.0312677,-37.1057767,-1.1884256,3.7777068
13.1666514,-37.0482360,-1.1494748,3.7875193
13.2993564,-36.9856776,-1.1111964,3.7973319
13.4294167,-36.9182279,-1.0736883,3.8071445
13.5568658,-36.8460133,-1.0370363,3.8169571
13.6812456,-36.7694812,-1.0015963,3.8655471
13.8029758,-36.6886307,-0.9677164,3.9287112
13.9223578,-36.6035163,-0.9354265,3.9918753
14.0395025,-36.5143057,-0.9047710,4.0550394
14.1545210,-36.4211662,-0.8757764,4.1182035
14.2675242,-36.3242654,-0.8484528,4.1813676
14.3786231,-36.2237708,-0.8227973,4.2445316
14.4879285,-36.1198499,-0.7987957,4.3076957
14.5955516,-36.0126702,-0.7764250,4.3708598
14.7016033,-35.9023992,-0.7556557,4.4340239
14.8061944,-35.7892044,-0.7364532,4.4971880
14.9094361,-35.6732533,-0.7187800,4.5603521
15.0055658,-35.5616250,-0.7031971,4.6056016
15.0994476,-35.4491812,-0.6882349,4.6473295
15.1922166,-35.3346753,-0.6736629,4.6890574
15.2838428,-35.2181931,-0.6594554,4.7307853
15.3742959,-35.0998203,-0.6455875,4.7725132
15.4635459,-34.9796427,-0.6320357,4.8142410
15.5515627,-34.8577460,-0.6187770,4.8559689
15.6383160,-34.7342158,-0.6057895,4.8976968
15.7237757,-34.6091380,-0.5930521,4.9394247
15.8079117,-34.4825982,-0.5805444,4.9811526
15.8906939,-34.3546821,-0.5682466,5.0228804
15.9720921,-34.2254756,-0.5561397,5.0646083
