10.1686212,-65.5473928,-0.3829974,11.0721434,2.8415971
10.2807852,-65.2689636,-0.3829197,11.1488625,2.8074104
10.3928513,-64.9907217,-0.3828579,11.2241436,2.7736350
10.5049455,-64.7123662,-0.3828093,11.2980265,2.7402660
10.6170827,-64.4338630,-0.3827531,11.3705491,2.7072984
10.7289371,-64.1560122,-0.3826848,11.4417477,2.6747275
10.8411356,-63.8772501,-0.3826194,11.5116574,2.6425484
10.9531031,-63.5990215,-0.3825839,11.5803115,2.6107564
11.0650031,-63.3209439,-0.3825761,11.6477423,2.5793469
11.1771739,-63.0421831,-0.3825499,11.7139806,2.5483153
11.2889139,-62.7644583,-0.3824896,11.7790563,1.2760487
11.4010651,-62.4856688,-0.3824887,11.8115077,-14.4464084
11.5130387,-62.2074248,-0.3827558,11.4387411,-14.3006139
11.6249906,-61.9295580,-0.3832585,11.0573664,-14.0961637
11.7373864,-61.6508303,-0.3832005,10.6681095,-13.6357723
11.8491799,-61.3732034,-0.3822741,10.2775472,-13.6367689
11.9610785,-61.0944659,-0.3816277,9.8715142,-12.7810689
12.0729661,-60.8162827,-0.3836492,9.4751767,-12.7828482
12.1857466,-60.5385438,-0.3876866,9.0614617,-11.6273621
12.2991283,-60.2604054,-0.3849014,8.6680113,-9.4327321
12.4100400,-59.9823730,-0.3726464,8.3351897,-9.4155106
12.5170386,-59.7016803,-0.3563064,7.9891606,-10.1767059
12.6197303,-59.4200796,-0.3436969,7.5974548,-9.1456645
12.7194410,-59.1366888,-0.3309839,7.2273446,-4.7058618
12.8125837,-58.8510053,-0.2946960,7.0293169,-0.9790890
12.8907940,-58.5626315,-0.2304018,6.9874105,-0.9790890
12.9498623,-58.2678913,-0.1695666,6.9452513,3.4012981
12.9947101,-57.9718309,-0.1355918,7.0906329,4.2917699
13.0332990,-57.6748275,-0.1259922,7.2699285,-9.3913381
13.0717522,-57.3776244,-0.1342693,6.8715109,-10.2285929
13.1151145,-57.0805055,-0.1543538,6.4094590,-6.9503771
13.1595787,-56.7834539,-0.1339345,6.0754742,-0.7314023
13.1899068,-56.4853972,-0.0597928,6.0392543,-0.7314023
13.1962003,-56.1863988,0.0071628,6.0028158,4.5773971
13.1918908,-55.8860952,0.0110761,6.2273543,4.5223274
13.1939808,-55.5859392,-0.0203733,6.4415097,1.7122029
13.1983668,-55.2857582,0.0010862,6.5207560,-0.8425425
13.1874725,-54.9863218,0.0788113,6.4818814,-0.8425425
13.1528839,-54.6889352,0.1469897,6.4427724,4.1105309
13.1029567,-54.3924790,0.1810553,6.6313927,4.4181410
13.0464636,-54.0980528,0.2004017,6.8283212,4.3649872
12.9820122,-53.8050958,0.2353517,7.0174555,3.9763711
12.9053362,-53.5152541,0.2811525,7.1854191,4.2646341
12.8180990,-53.2283448,0.3044321,7.3613011,4.2133271
12.7280882,-52.9416771,0.2993703,7.5310344,4.1626375
12.6412156,-52.6548177,0.2921423,7.6950499,4.1125576
12.5534160,-52.3679410,0.3052348,7.8537292,4.0630803
12.4594781,-52.0833437,0.3317637,8.0074121,4.0141982
12.3595412,-51.8005361,0.3449069,8.1564030,3.9659042
12.2580053,-51.5178405,0.3422987,8.3009757,3.9181912
12.1582942,-51.2352275,0.3367810,8.4413778,3.8710523
12.0593878,-50.9518412,0.3355245,8.5778343,3.8244805
11.9604566,-50.6688944,0.3372029,8.7105501,3.7784689
11.8610772,-50.3858854,0.3380160,8.8397127,3.7330109
11.7615262,-50.1026283,0.3377666,8.9654943,3.6880998
11.6622682,-49.8198392,0.3374091,9.0880531,3.6437291
11.5628941,-49.5365342,0.3373587,9.2075357,3.5998921
11.4636325,-49.2536194,0.3375088,9.3240772,3.5565826
11.3642867,-48.9705780,0.3375994,9.4378036,3.5137940
11.2648723,-48.6873914,0.3376222,9.5488317,3.4715203
11.1655798,-48.4045671,0.3376471,9.6572706,3.4297552
11.0661298,-48.1213305,0.3377023,9.7632222,3.3884925
10.9667901,-47.8384698,0.3377789,9.8667819,3.3477262
10.8673719,-47.5554554,0.3378564,9.9680392,3.3074504
10.7678729,-47.2722814,0.3379341,10.0670782,3.2676592
10.6684810,-46.9894836,0.3380144,10.1639779,3.2283466
10.5689289,-46.7063039,0.3380987,10.2588132,3.1895071
10.4694571,-46.4234309,0.3381854,10.3516543,3.1511348
10.3699263,-46.1404674,0.3382707,10.4425679,3.1132241
10.2703085,-45.8573334,0.3383544,10.5316171,3.0757695
10.1707843,-45.5745392,0.3384345,10.6188616,3.0387656
10.0711365,-45.2914646,0.3385104,10.7043583,3.0022068
9.9715244,-45.0085580,0.3385813,10.7881610,2.9660879
9.8718872,-44.7256408,0.3386453,10.8703210,2.9304035
9.7721798,-44.4425791,0.3387020,10.9508873,2.8951484
9.6725362,-44.1597458,0.3387504,11.0299064,2.8603175
9.5728296,-43.8767734,0.3387896,11.1074228,2.8259056
9.4731243,-43.5938358,0.3388195,11.1834790,2.7919077
9.3734213,-43.3109270,0.3388391,11.2581156,2.7583188
9.2736983,-43.0279748,0.3388484,11.3313715,2.7251341
9.1739815,-42.7450436,0.3388471,11.4032840,2.6923485
9.0742739,-42.4621328,0.3388351,11.4738887,2.6599575
8.9745594,-42.1791865,0.3388124,11.5432199,2.6279561
8.8748505,-41.8962309,0.3387795,11.6113104,2.5963397
8.7751951,-41.6133930,0.3387365,11.6781919,2.5651036
8.6754765,-41.3303326,0.3386838,11.7438947,2.5342434
8.5758311,-41.0474281,0.3386222,11.8084481,2.5037544
8.4761977,-40.7644980,0.3385519,11.8718801,2.4736323
8.3765449,-40.4814466,0.3384750,11.9342179,2.4438725
8.2770128,-40.1986657,0.3383921,11.9954876,2.4144708
8.1773757,-39.9155085,0.3383031,12.0557144,2.3854228
8.0778430,-39.6325653,0.3382087,12.1149226,2.3567243
7.9783546,-39.3496603,0.3381095,12.1731357,2.3283710
7.8788057,-39.0664946,0.3380140,12.2303764,2.3003588
7.7794249,-38.7837238,0.3379252,12.2866665,2.2726837
7.6799136,-38.5005018,0.3378334,12.3420273,2.2453415
7.5805139,-38.2175049,0.3377203,12.3964792,2.2183283
7.4811882,-37.9346068,0.3375906,12.4500422,2.1916400
7.3817699,-37.6513525,0.3375325,12.5027355,2.1652728
7.2825189,-37.3685690,0.3375778,12.5545776,-0.6491557
7.1830871,-37.0853240,0.3375831,12.5390577,-14.7208124
7.0837836,-36.8022978,0.3372451,12.1818072,-14.6392860
6.9846667,-36.5193440,0.3366320,11.8158283,-14.1757325
6.8855020,-36.2360294,0.3369775,11.4502957,-13.4704695
6.7861976,-35.9532573,0.3387087,11.0917923,-13.4721386
6.6862209,-35.6702196,0.3396170,10.7212612,-11.7361240
6.5867719,-35.3872578,0.3354639,10.3877102,-11.7358700
6.4892373,-35.1037459,0.3271135,10.0430950,-11.9086913
6.3932030,-34.8194756,0.3262892,9.6808733,-9.1741602
6.2959322,-34.5359009,0.3364190,9.3923055,-9.1397646
6.1954435,-34.2529584,0.3413202,9.0957206,-2.7553313
6.0978797,-33.9693582,0.3163001,9.0043940,-1.6065895
6.0116432,-33.6823966,0.2664380,8.9507129,-1.6065895
5.9377581,-33.3916669,0.2361905,8.8967079,3.7127391
5.8684122,-33.0998115,0.2352470,9.0210208,3.6680719
5.7966446,-32.8084622,0.2468242,9.1421782,3.6239421
5.7224022,-32.5179011,0.2525134,9.2603215,3.5803432
5.6473703,-32.2275644,0.2523109,9.3755816,3.5372688
5.5732189,-31.9369276,0.2463417,9.4880801,3.4947126
5.5016169,-31.6455540,0.2346572,9.5979303,3.4526685
5.4337547,-31.3534623,0.2224703,9.7052380,3.4111301
5.3689313,-31.0605306,0.2136563,9.8101021,3.3700915
5.3061734,-30.7672910,0.2090872,9.9126152,3.3295466
5.2436758,-30.4739633,0.2120734,10.0128645,-8.1600523
5.1791127,-30.1808631,0.2224649,9.7653443,-9.1287571
5.1127913,-29.8883728,0.2193326,9.4807849,-1.7810845
5.0510196,-29.5947825,0.1912635,9.4242637,-1.7810845
5.0003976,-29.2993528,0.1504626,9.3674015,1.2446193
4.9587823,-29.0022595,0.1319495,9.4071729,3.5253696
4.9190442,-28.7047494,0.1369877,9.5189231,3.4829566
4.8767346,-28.4078679,0.1451859,9.6280552,3.4410539
4.8328131,-28.1110696,0.1477029,9.7346729,3.3996553
4.7889256,-27.8144604,0.1457340,9.8388735,3.3587547
4.7458667,-27.5175912,0.1420839,9.9407478,3.3183462
4.7041089,-27.2204560,0.1369878,10.0403815,3.2784239
4.6638751,-26.9233236,0.1323879,10.1378550,3.2389819
4.6247964,-26.6257651,0.1289791,10.2332441,3.2000143
4.5865909,-26.3283626,0.1267335,10.3266204,3.1615156
4.5488729,-26.0307603,0.1255839,10.4180513,3.1234801
4.5113279,-25.7330781,0.1255072,10.5076011,3.0859021
4.4737017,-25.4356025,0.1262492,10.5953303,3.0487763
4.4357101,-25.1378911,0.1277249,10.6812964,3.0120971
4.3973364,-24.8405094,0.1283318,10.7655542,2.9758592
4.3593398,-24.5429351,0.1250020,10.8481556,2.9400572
4.3229108,-24.2451175,0.1180897,10.9291503,2.9046860
4.2883822,-23.9472512,0.1133984,11.0085853,2.8697403
4.2546179,-23.6490480,0.1127693,11.0865058,2.8352150
4.2206045,-23.3511247,0.1144774,11.1629546,2.8011052
4.1862055,-23.0531199,0.1151869,11.2379731,2.7674056
4.1517478,-22.7550652,0.1148796,11.3116004,2.7341115
4.1174331,-22.4571627,0.1145333,11.3838743,2.7012180
4.0831542,-22.1590407,0.1144752,11.4548309,2.6687202
4.0488816,-21.8611197,0.1145901,11.5245049,2.6366134
4.0145737,-21.5631116,0.1146356,11.5929293,2.6048928
3.9802567,-21.2650433,0.1146080,11.6601363,2.5735539
3.9459681,-20.9671266,0.1145769,11.7261564,2.5425920
3.9116654,-20.6690360,0.1145682,11.7910193,2.5120026
3.8773787,-20.3710848,0.1145727,11.8547533,-1.5573268
3.8430858,-20.0730809,0.1145682,11.8152817,-14.6182654
3.8087895,-19.7750222,0.1145544,11.4381320,-14.4457057
3.7745127,-19.4771072,0.1145534,11.0527992,-14.2659169
3.7402149,-19.1790364,0.1145746,10.6585992,-14.1038489
3.7059178,-18.8810424,0.1145944,10.2539913,-13.9126564
3.6716224,-18.5830269,0.1145437,9.8385791,-13.7451864
3.6373523,-18.2850007,0.1144229,9.4101760,-13.5645386
3.6031200,-17.9871219,0.1144607,8.9673609,-13.3408743
3.5688136,-17.6890687,0.1147809,8.5094005,-13.2728261
3.5344018,-17.3911616,0.1151181,8.0278924,-12.9251864
3.5000123,-17.0931825,0.1145121,7.5294605,-12.7056365
3.4659159,-16.7948091,0.1128972,7.0050134,-12.5469258
3.4320361,-16.4953850,0.1130742,6.4453755,-12.0025295
3.3977345,-16.1977674,0.1170744,5.8602150,-12.0025464
3.3605682,-15.8901044,0.1219076,5.2097375,-10.7655345
3.3246435,-15.5864831,0.1099313,4.5478278,-9.6073769
3.2975461,-15.2931612,0.0682658,3.8625031,-9.3915529
3.2840806,-14.9889012,0.0261399,3.0470647,-5.8570141
3.2803741,-14.6986104,-0.0505796,2.4022431,-0.1143483
3.3649413,-14.4345649,-0.6325336,2.3879217,-0.1143483
3.5769944,-14.2459863,-0.9903016,2.3735139,5.1870274
3.8498207,-14.0973497,-1.1317985,2.9572708,5.1246233
4.1188465,-13.9807134,-1.1834022,3.4380074,5.0629700
4.4178469,-13.8623102,-1.1988427,3.8545234,5.0020585
4.6927801,-13.7550016,-1.1981969,4.2259039,4.9418797
4.9739463,-13.6447592,-1.1957698,4.5632306,4.8824250
5.2574036,-13.5325266,-1.1915086,4.8736243,2.4067006
5.5458478,-13.4168653,-1.1877901,5.0195696,-12.3054460
5.8230691,-13.3049239,-1.1866936,4.2206166,-11.6024339
6.1089606,-13.1894766,-1.1850649,3.2943726,-9.5723549
6.4033189,-13.0614248,-1.1137428,2.2605518,-0.1012570
6.6284444,-12.9102702,-0.7471737,2.2470752,-0.1012570
6.7706606,-12.6696277,-0.5330300,2.2335172,2.1240405
6.8880714,-12.3990471,-0.1628301,2.5025760,-0.1255926
6.8764362,-12.1203751,0.1867236,2.4874765,5.1759183
6.7844406,-11.8137089,0.3857859,3.0484023,5.1136479
6.6481323,-11.5412780,0.5278422,3.5157668,5.0521267
6.4880892,-11.2861876,0.5785476,3.9232088,4.9913456
6.3249496,-11.0317712,0.5536393,4.2878961,4.9312957
6.1706160,-10.7744735,0.5306294,4.6200122,4.8719683
6.0195935,-10.5157851,0.5299518,4.9261933,4.8133547
5.8669147,-10.2580287,0.5385894,5.2110539,4.7554462
5.7125324,-10.0007076,0.5411798,5.4779599,4.6982344
5.5583284,-9.7435482,0.5388402,5.7294574,4.6417109
5.4047102,-9.4860736,0.5373129,5.9675297,4.5858674
5.2509871,-9.2280018,0.5373902,6.1937578,4.5306958
5.0976512,-8.9708393,0.5378739,6.4094275,4.4761879
4.9437856,-8.7129557,0.5379620,6.6156017,4.4223358
