x,y,theta,speed,accel,dist,energy
2.804871142842812,33.88040683268545,-0.013959044487741,12.257572849843614,2.9999999999996043,0.014338837257514406,-3.2509271207542336
2.815008006121805,33.759733980692566,0.0149103899607601,12.253442480279318,1.5656401428330122,0.022838692184017937,-1.8099093448282009
2.803650075556244,33.64032483343759,0.0140400235307352,12.293187473677827,1.324833113283688,0.04941336459026905,-1.4100215364490052
2.780663942736196,33.40118954057223,0.0118018724695084,12.344241428407717,1.7017984909961776,0.04439924365207744,-1.5831631260103836
2.769069035069295,33.28145052982531,0.0101925564597247,12.386867828057632,1.4208799883305492,0.01688784404408234,-1.176196874036874
2.746721064319267,33.16200626972356,-0.0066826990951154,12.360052550335611,0.0156001043471544,0.015862177466909225,-0.015366299152079663
2.7457870391166224,33.04155171707732,0.0068486088569541,12.389910096388812,0.1014089443726678,0.04642571052331316,-0.09433811947856893
2.72249052892362,32.80103727845708,0.0026277425444472,12.430150301002548,0.7919548791582365,0.04636372624244234,-0.6626322652399456
2.707549894973281,32.68031804815288,0.0011335476575371,12.44017315370916,1.3993103919840466,0.017630066394265054,-1.198016629935792
2.6993377767823543,32.55991974941017,-0.0011524656135007,12.422430721721538,-0.2573193093670016,0.012452378300188815,0.25202711647677495
2.687868967107649,32.43913534287152,-0.0036629906019144,12.432841207805923,0.3470162028128985,0.04059669406746742,-0.34612330541753544
2.665210753416233,32.19712816937405,-0.0078371410915769,12.467286337327856,1.148170984064362,0.052590183213042485,-1.0626681862518776
2.6540297765011838,32.07591707450612,-0.0101433220575292,12.5004327624586,1.1048808376915211,0.02427796787958326,-0.948531864384427
2.6428998007099853,31.9545687837634,-0.0114280895628688,12.483005458112178,-0.5809101448807956,0.004004977886435933,0.5696401155094594
2.6352068738691585,31.83235182122132,0.0121905529442005,12.497412481878376,-0.1215487403814549,0.03170819706349125,0.11934807682902907
2.60998179772856,31.589634621310346,-0.0130840524855838,12.52629423597868,0.810191131060765,0.06260707896827546,-0.7515213958714768
2.6027449796819613,31.46702842899687,0.0117118824279428,12.544405252421056,1.1611558137315214,0.035621901824603126,-1.0607836287012045
2.588401078836416,31.3456621647686,-0.0122576882498584,12.567693048666133,1.3799604229150109,0.007701677590100092,-1.214600173889743
2.577695504987702,31.223481040323826,-0.011227925539041,12.554533186242288,-0.4386620807947743,0.019597439650583463,0.43124713501670037
2.566091538283531,31.09013560954856,0.0052739620468843,7.199999999854756,3.000000000000333,0.03569959833883996,-63.18827651563665
2.5458178320712195,30.856108307252583,-0.0070980714670557,12.600132708900276,0.8323834996168373,0.04923763842456104,-0.765768494665563
2.536205191960001,30.73290685348207,0.0030133894058841,12.628127437588685,0.8882082504706311,0.02286593548068213,-0.7718341053754996
2.524589440758738,30.610550650688182,-0.0037993126911352,12.591934518375751,-0.2732730174841387,0.0042908419422423355,0.2891361197050096
2.51392652650021,30.487582634629177,-0.0014414617308842,12.601254164559595,0.310654872794874,0.030847959626434166,-0.33454453339668117
2.50322524400802,30.364497154689797,0.000727908126301,12.61970205797285,0.6149297804417444,0.057317092923531376,-0.6528181359923003
2.481588213190091,30.11800397182773,0.0049790582798399,12.65623991855214,1.217928685976277,0.04010358087546595,-1.191951227581227
2.470618410681953,29.994603555226227,0.0076802162500161,12.689445417848647,1.1068499765503454,0.01395337011556848,-1.0052306239389486
2.4595419173534823,29.87109366874831,0.0098398293781124,12.671421153161088,-0.6008088229186872,0.012114653637160123,0.6182899307022116
2.448725430786417,29.746761660819523,-0.0122219948285275,12.685904071781454,-0.2065818238801346,0.0372082525420691,0.21187528594243055
2.425563060831387,29.49985727853357,0.0162230904012325,12.710422716338844,0.7359972784315075,0.060874193011160226,-0.724676550198306
2.4169654988094096,29.38417907970004,0.0058677763313416,8.819999999854888,3.000000000000198,0.02694101647862612,-46.756481047631254
2.4024281308697275,29.251817364683625,0.0181469079242957,12.748666693447632,1.2747992369595176,0.010339687561991863,-1.202103112526783
2.390704153860473,29.127641597161013,0.0185763384237593,12.733274273034686,-0.5130806804315375,0.015381777526943275,0.5393690406392371
2.385429661354327,29.0017950854951,-0.0114630662784826,12.73826473141935,0.1443907707026357,0.039346374939611274,-0.15641364127632112
2.355004981313835,28.75442840644149,0.0176660116911432,12.773380007015136,0.7407403488208356,0.06014109594911593,-0.7426879565039947
2.3429461176804214,28.629808450391725,0.0168040680069868,12.79818958075566,0.8269857913509053,0.03573508280978501,-0.7943493511540812
2.333504635188696,28.45667699875708,-0.0032574044813539,9.5399999998549,3.000000000000017,0.058381848470036406,-39.59057671962826
2.3186944145417816,28.38023479649733,0.0147165053766129,12.788322884509864,-0.3288898748598339,0.016848690873650485,0.3613927114061861
2.3065330705395586,28.255277801018096,0.0130199462811663,12.7957857291741,0.2487614888077907,0.04000128691868151,-0.2790131398470226
2.2822004920907006,28.00503070150396,0.0098188226928007,12.824759730356895,0.9658000394265392,0.0639502750228403,-1.0275537772967953
2.2700411531918685,27.87949046544995,0.007731270695065,12.852061246749692,0.9100505464265722,0.04110992809744541,-0.9214507797954313
2.2796409746394524,27.751159458869758,0.006602050039353,12.878847143486984,0.918249048661164,0.017386625289440804,-0.8828171119620222
2.2459718575428047,27.628837464678725,0.0044573235510781,12.843679615901562,-0.2793876949376406,0.018145541651528308,0.3187368156148784
2.2340467167856803,27.503196866617103,0.0020176534122976,12.85165051376963,0.2656965956022505,0.03687821606735651,-0.307923611135636
2.222208957334394,27.37743942673856,-0.0001711538870571,12.868151710104769,0.5500398778379013,0.05918827742788065,-0.6298589324261238
2.1989121703979047,27.125582319318838,-0.0042946596628353,12.901296401878474,1.1048230591235326,0.049823168337612876,-1.1811158520104124
2.1874835823441097,26.999484025058784,-0.0069093168821229,12.930946467173191,0.9883355098239676,0.029581405231955144,-0.9943279014535343
2.1762025560031395,26.87326588602276,-0.0085895073651942,12.91077967290894,-0.6722264754750936,0.01875550478971566,0.75920407727992
2.188270276869458,26.743320391024504,0.0137661638087644,12.92339030113864,-0.3162059268588906,0.022336350958850795,0.35735179613165746
2.1541568615825013,26.62043311658717,-0.0125779929957088,12.924313785540573,0.4511370877210669,0.049977927489315094,-0.5298920296097437
2.1433136270009983,26.49383462075351,-0.0144735724245919,12.94333799975425,0.6341404737892868,0.07170902746509063,-0.7300984396479959
2.122015794533872,26.240303691674335,-0.0160993112294738,12.977001699799048,1.1221233348265585,0.03901569215191493,-1.204394660400226
2.111558365156213,26.11337354984282,-0.0164980276655423,13.006684977947094,0.9894426049349162,0.020558471226844854,-0.9995370294697132
2.1150855913500366,25.947255852807697,0.0027649681699578,11.249999999854808,2.999999999999769,0.027570933981855436,-22.884313123627294
2.0909631439403182,25.85915633860288,-0.0155108541620464,12.997795918174129,-0.2963019924321449,0.03574825873136356,0.3374993029399445
2.0707275385357176,25.60444565299785,-0.0136279031501733,13.019992305755888,0.5076948600904182,0.07399246357205269,-0.5591388819153825
2.068741862823436,25.47425745021605,-0.0014694889186743,13.030456370601213,0.8880098010870929,0.052962000269971665,-0.9834689774081357
2.0507257488551787,25.34929418095938,-0.011104794531559,13.051052263402008,1.035331921537366,0.030642318065286247,-1.1137828901397688
2.040760213126465,25.221564407855,-0.0092324187540411,13.079088978830468,0.9345571809486672,0.011181107634548078,-0.9497168994922894
2.0434288604817303,25.141725666405737,-0.0077281723826218,11.789999999854738,2.9999999999995723,0.06349931299516551,-17.64815566962732
2.020824499091153,24.96578277535484,-0.0058245666289211,13.068834863410858,-0.341803847320318,0.036693787376364126,0.3914272822205188
2.010813264111823,24.83773028492682,-0.0035750428194366,13.074800177777552,0.1988438122231398,0.05793378832464003,-0.23228441908276173
1.990577980764976,24.581319671805247,0.0003222982789325,13.100401014864271,0.8533612362240024,0.04952161508459602,-0.9538299962222652
1.9803152958431889,24.4529744163944,0.0028683397692703,13.124964774277712,0.8187919804479835,0.028253522855630785,-0.877064899847892
1.969947795986518,24.324536400542616,0.00512742770967,13.14932582763122,0.8120351117835655,0.007082798325830621,-0.832631190861737
1.9551657064908876,24.194117193254485,-0.0135129433422353,13.11164168913158,-0.4123523176837073,0.01223934622344388,0.49960898535303244
1.9487998336938968,24.06736828922893,0.0088092201653503,13.1364833618004,-0.4280821943606177,0.03494152088915551,0.4982892619354705
1.9272613759269093,23.80979688256148,0.011878792789982,13.15385212180244,0.4373993367230262,0.07356401724557274,-0.5005376731140975
1.911781199447593,23.679003465694915,-0.0093119158103337,13.158192529508044,0.9571174015031236,0.05521711894324304,-1.1217920189901962
1.9052971757208337,23.55185765235711,0.0125931564783853,13.182428257690791,0.9525378629450018,0.032650295815474496,-1.0709382090398893
1.894162288343135,23.422758040333687,0.0124394234461898,13.208211855122478,0.8594532477228789,0.01262478706334759,-0.920266808335392
1.8793910435511156,23.291688737784057,-0.0038728359634181,13.177669764356022,-0.57330576113481,0.005974626140242279,0.7039478374290178
1.8715897927863143,23.164282002709363,0.0110555042913576,13.196047056750231,-0.4054932790748305,0.02857254402525781,0.487416371560316
1.8601724822558776,23.03490059140112,0.0098790104864097,13.200353044692903,0.1435329314223971,0.048550193211278396,-0.1763758458274789
1.8371700104567472,22.77585433679196,0.0071722131833135,13.223807094117516,0.7818016474869515,0.06179776261342635,-0.9256445711336514
1.825617795868172,22.64619779698771,0.0051485239339077,13.246612745289358,0.760188372394799,0.04203101061925812,-0.8678197104665385
