x,y,theta,speed,accel,dist,energy,theta_map
11.315926672677138,-66.09746558597749,0.0065598234495468,10.209031379952584,-1.1131913598701662,0.15920173854745134,0.2425655961975712,-0.3774478
11.38657281964556,-65.9033286981767,0.0113031832035961,10.192008802188884,-0.5674192587900515,0.157663473422256,0.1257720692341039,-0.373357
11.29883314373151,-65.69816596435402,0.0110306274170562,2.7899999997973346,3.000000000000117,0.04830466219893487,-83.53578129827717,-0.3691758
11.456195846500632,-65.7095884771346,0.01466261468037,10.17047930463755,-0.7176499183777976,0.15803936524203785,0.13086966501725458,-0.3649036
11.52491894417035,-65.51623158392087,0.0168461268972511,10.146654997440091,-0.7941435732486067,0.14329089353561453,0.1680032453593023,-0.3605397
11.59282663661332,-65.3232489017415,0.0187341513354562,10.128362264289128,-0.6097577716987918,0.14890787535506095,0.1341822998462404,-0.3560832
11.62648376214928,-65.2268832893422,0.0194726264687186,10.115934307373095,-0.4142652305343664,0.13768368735039987,0.08559967033039723,-0.3515335
11.69324715664986,-65.03437442527941,0.0200541567999082,10.097105849925365,-0.6276152482577553,0.14618865655944066,0.13628020258768767,-0.3468897
11.769186657548312,-64.95648900906508,0.0082259833273759,10.087255797814974,-0.45334753570481,0.18001898457335494,0.0879810339283718,-0.342151
11.791994650913177,-64.74601324839055,0.0206503159653941,10.06067158899781,-0.4772757353788777,0.1445405307771573,0.11148486078995619,-0.3373165
11.685368024477375,-64.59129247745565,0.0065047114794668,4.949999999797404,3.000000000000081,0.02861971804364195,-57.86276522627469,-0.3323854
11.856828809926236,-64.55403115998246,0.0205625860034299,10.04103986594147,-0.6543907685446816,0.13596940395619447,0.12300283655596685,-0.3273692
11.920815325872246,-64.36223119659094,0.0211053951065491,10.025464500081322,-0.5191788620049449,0.13015119213392357,0.09748081218552433,-0.3223152
11.98391023642239,-64.17056551599813,0.0208232658587622,10.005291652649246,-0.6724282477358325,0.14401176621806197,0.13767857226175967,-0.3172254
12.059837082020318,-64.0935948890988,-0.0003677275553789,9.996019328611334,-0.489694337445437,0.17819780256185952,0.08861956457632614,-0.3120978
12.04606303571825,-63.97900011815395,0.0205213512672522,9.982792623788786,-0.7499676286820277,0.13505853696296988,0.12897892507510503,-0.3069301
12.107220717918617,-63.78751182236764,0.0211153667370663,9.966015024849783,-0.5592532979667395,0.1314474277057602,0.09857949330141212,-0.30172
12.167324415679124,-63.59610449972437,0.0208970780041871,9.945432534062023,-0.6860830262586077,0.14634065365637675,0.13364257003337024,-0.2964653
12.042872389392716,-63.44230732330335,0.0074901803738467,6.299999999797434,3.000000000000057,0.03961168085250023,-41.31075306827358,-0.2911638
12.255372474253546,-63.30916682040759,0.0209874694861985,9.9087942847514,-0.4719448390723889,0.14831599934332898,0.10142222065371273,-0.2858129
12.31143472139415,-63.22746034981308,0.0003014166577358,9.907877496454216,-0.5321008456116533,0.16595073061290047,0.08506898058544511,-0.2804105
12.312594933316438,-63.11801771093637,0.0208723558906176,9.88978868643888,-0.6335199437507134,0.14233256786855736,0.10717373755032304,-0.2749504
12.368590207613195,-62.9269433607367,0.0216716563227793,9.875261903708807,-0.4842260910024278,0.13959413156720743,0.08082281802705489,-0.2693997
12.423326731318904,-62.735910913164105,0.0216667940540031,9.856181013098778,-0.6360296870009489,0.15235166690763902,0.11555588784707245,-0.2638397
12.450220046199242,-62.64040625376972,0.0221770453630568,9.844017074693888,-0.4054646134963489,0.14352481073623077,0.06916657952099335,-0.2582681
12.503000658452452,-62.44944700837736,0.0222906666421985,9.826305550495428,-0.5903841399486554,0.15467162699928674,0.10640870913636362,-0.2526828
12.364463191915906,-62.29688156086392,0.0159767495221041,7.379999999797451,3.0000000000000373,0.028369029733815512,-27.818485400272955,-0.2470815
12.554444309423976,-62.25852393481696,0.0224674347758306,9.805781523648298,-0.6841342282376895,0.15918393725067492,0.09838868163370561,-0.2414619
12.604534223748958,-62.06761088731615,0.0227539186534643,9.783824981206552,-0.7318847480582121,0.15316481257479428,0.1239388521001693,-0.2358218
12.65324370778621,-61.87674086579267,0.0239673737531383,9.768435239840064,-0.5129913788829056,0.1612270170730199,0.08736703797240694,-0.2301588
12.667934482949628,-61.78564669640231,0.0212637334706245,9.752010102898293,-0.5639688109082648,0.1513884133621506,0.09877818026596255,-0.2244705
12.710788029432312,-61.59407272507705,0.022934936808552,9.739312246489945,-0.423261880278177,0.15256491456890825,0.0702816185991645,-0.2187546
12.752614429173738,-61.40266232611666,0.0235238143157429,9.721702559883964,-0.586989553532661,0.1665927100535844,0.10388427948829349,-0.2129198
12.6275267963639,-61.27396454113041,0.0295265755802781,8.189999999797456,3.000000000000022,0.020033706711245144,-17.553980600272688,-0.2070494
12.813408134422888,-61.115795726037966,0.0247512685111966,9.689248151684572,-0.4102136123197817,0.16320618837974377,0.07790792213826375,-0.2011861
12.712140329942422,-60.92735336629296,0.0344331884110939,8.459999999797455,3.0000000000000155,0.07600636818826458,-14.199270164272633,-0.1953286
12.852587900549958,-60.924758310536085,0.0251850388514,9.672031791713437,-0.5738786657045514,0.15992576449226462,0.08371304277566072,-0.1894754
12.890660480000337,-60.7338876074453,0.0255640014015389,9.652330031316376,-0.6567253465686878,0.15474915621625202,0.10858201712570233,-0.1836252
12.927599979178238,-60.543173652119386,0.0269414704001643,9.638890481048284,-0.4479850089364207,0.16204278187535062,0.07229747330483959,-0.1777765
12.945625615475878,-60.44789290587346,0.0266024766677472,9.622842206379254,-0.5349424889676767,0.1586345489611879,0.0894348040960691,-0.1719279
12.980804224734024,-60.25746137645418,0.0279818810564832,9.61145772685599,-0.3794826507754619,0.1639279118805018,0.059026772191806534,-0.1660779
12.897912893185778,-60.11873465774081,0.0411604761332651,8.999999999797454,3.000000000000008,0.05698119188091109,-7.164535490272578,-0.160225
13.031323193550906,-59.97208430416608,0.029189481119649,9.585075789657877,-0.3329179067238294,0.16682683727114594,0.049017246791340396,-0.1542603
13.06345990958759,-59.78201691067783,0.0297263018649262,9.569502004431875,-0.5191261741999424,0.17947522052201972,0.07980161181288185,-0.1482389
12.978902223734334,-59.729548177773175,0.0397324744518438,9.269999999797454,3.0,0.09330725919898347,-3.666305546272567,-0.1422402
13.094346262334415,-59.59208035572959,0.0303160859764856,9.551103827676489,-0.6132725585129972,0.18002606723237197,0.07298881660710885,-0.1362647
13.12396978154971,-59.4022542700754,0.0310184387111482,9.531244823038726,-0.6619668212586609,0.17685875918027782,0.09368774574059223,-0.1303126
13.1523133465453,-59.21257478749584,0.0328086157100535,9.51845698969504,-0.4262611114562045,0.18315444126871247,0.058652518927956455,-0.1243844
13.165991298695868,-59.1178153643688,0.0326784687477954,9.502893301449314,-0.5187896081908367,0.18436644319702125,0.07473019905029482,-0.1184804
